review_id,rating_x,entity_text,entity_label,entity_description,sentiment_label,sentiment_score,rating_y
2831,1,Paramount,ORG,"Companies, agencies, institutions, etc.",Negative,-0.3114754098360656,1
2832,2,Moon,PERSON,"People, including fictional",Positive,0.31034482758620685,2
2832,2,Blu-ray,PERSON,"People, including fictional",Positive,0.31034482758620685,2
2832,2,Continuous,PERSON,"People, including fictional",Positive,0.31034482758620685,2
2832,2,Transformer,ORG,"Companies, agencies, institutions, etc.",Positive,0.31034482758620685,2
2832,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.31034482758620685,2
2833,1,Dark Moon,PERSON,"People, including fictional",Neutral,-0.13207547169811323,1
2833,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,-0.13207547169811323,1
2834,2,Autobots,ORG,"Companies, agencies, institutions, etc.",Positive,0.31034482758620685,2
2835,2,4th,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
2836,1,Michael Bay,PERSON,"People, including fictional",Negative,-0.8181818181818182,1
2837,1,DIRECTOR,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,1
2837,1,9 year old,DATE,Absolute or relative dates or periods,Positive,1.0,1
2837,1,EXCATLY,PERSON,"People, including fictional",Positive,1.0,1
2839,2,summer,DATE,Absolute or relative dates or periods,Positive,1.0,2
2839,2,Megan Fox,PERSON,"People, including fictional",Positive,1.0,2
2839,2,The last hour,TIME,Times smaller than a day,Positive,1.0,2
2839,2,Chicago,GPE,"Countries, cities, states",Positive,1.0,2
2839,2,Shia,NORP,Nationalities or religious or political groups,Positive,1.0,2
2839,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
2839,2,two,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
2839,2,Transformer,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
2839,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
2839,2,two,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
2840,1,16+,DATE,Absolute or relative dates or periods,Negative,-0.23076923076923078,1
2841,1,sha laboufs,PERSON,"People, including fictional",Neutral,0.19540229885057464,1
2841,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,0.19540229885057464,1
2841,1,two,CARDINAL,Numerals that do not fall under another type,Neutral,0.19540229885057464,1
2842,1,release day,DATE,Absolute or relative dates or periods,Neutral,-0.16611661166116615,1
2842,1,netflix,GPE,"Countries, cities, states",Neutral,-0.16611661166116615,1
2843,1,BLU-RAY,ORG,"Companies, agencies, institutions, etc.",Negative,-0.3414634146341464,1
2843,1,4,CARDINAL,Numerals that do not fall under another type,Negative,-0.3414634146341464,1
2843,1,FX,ORG,"Companies, agencies, institutions, etc.",Negative,-0.3414634146341464,1
2843,1,Blu,PERSON,"People, including fictional",Negative,-0.3414634146341464,1
2843,1,this day &,DATE,Absolute or relative dates or periods,Negative,-0.3414634146341464,1
2843,1,ZERO,GPE,"Countries, cities, states",Negative,-0.3414634146341464,1
2843,1,BUY,ORG,"Companies, agencies, institutions, etc.",Negative,-0.3414634146341464,1
2845,1,Shia,NORP,Nationalities or religious or political groups,Negative,-0.4705882352941177,1
2845,1,Matthew McConaughey,PERSON,"People, including fictional",Negative,-0.4705882352941177,1
2845,1,Ben Affleck,PERSON,"People, including fictional",Negative,-0.4705882352941177,1
2846,1,42 dollars,MONEY,"Monetary values, including unit",Neutral,0.01639344262295076,1
2846,1,RD,GPE,"Countries, cities, states",Neutral,0.01639344262295076,1
2846,1,4,CARDINAL,Numerals that do not fall under another type,Neutral,0.01639344262295076,1
2846,1,blu ray,PERSON,"People, including fictional",Neutral,0.01639344262295076,1
2846,1,42 dollars,MONEY,"Monetary values, including unit",Neutral,0.01639344262295076,1
2846,1,30 bucks,MONEY,"Monetary values, including unit",Neutral,0.01639344262295076,1
2846,1,america,GPE,"Countries, cities, states",Neutral,0.01639344262295076,1
2847,1,2,CARDINAL,Numerals that do not fall under another type,Positive,0.2452830188679245,1
2848,1,one,CARDINAL,Numerals that do not fall under another type,Negative,-0.7391304347826088,1
2848,1,one,CARDINAL,Numerals that do not fall under another type,Negative,-0.7391304347826088,1
2848,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.7391304347826088,1
2849,1,the 2nd,DATE,Absolute or relative dates or periods,Positive,0.6875,1
2849,1,3rd,ORDINAL,"""first"", ""second"", etc.",Positive,0.6875,1
2850,2,Amazon,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
2851,2,Blu,PERSON,"People, including fictional",Positive,0.2452830188679245,2
2851,2,2,CARDINAL,Numerals that do not fall under another type,Positive,0.2452830188679245,2
2851,2,Optimus,PERSON,"People, including fictional",Positive,0.2452830188679245,2
2851,2,Mirage,ORG,"Companies, agencies, institutions, etc.",Positive,0.2452830188679245,2
2852,1,Paramount,ORG,"Companies, agencies, institutions, etc.",Positive,0.4029850746268655,1
2852,1,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.4029850746268655,1
2852,1,four,CARDINAL,Numerals that do not fall under another type,Positive,0.4029850746268655,1
2852,1,five,CARDINAL,Numerals that do not fall under another type,Positive,0.4029850746268655,1
2852,1,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.4029850746268655,1
2852,1,3,CARDINAL,Numerals that do not fall under another type,Positive,0.4029850746268655,1
2852,1,Paramount,ORG,"Companies, agencies, institutions, etc.",Positive,0.4029850746268655,1
2852,1,5,CARDINAL,Numerals that do not fall under another type,Positive,0.4029850746268655,1
2852,1,10 dollar,MONEY,"Monetary values, including unit",Positive,0.4029850746268655,1
2852,1,Moon,PERSON,"People, including fictional",Positive,0.4029850746268655,1
2852,1,Blu-ray,PERSON,"People, including fictional",Positive,0.4029850746268655,1
2852,1,Digital Copy,ORG,"Companies, agencies, institutions, etc.",Positive,0.4029850746268655,1
2852,1,3,CARDINAL,Numerals that do not fall under another type,Positive,0.4029850746268655,1
2853,2,the Bay Transformers Universe,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,1.0,2
2856,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
2856,2,two,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
2856,2,"about 1,000",CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
2856,2,Awesome Film,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
2857,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,0.1428571428571428,1
2857,1,second,ORDINAL,"""first"", ""second"", etc.",Neutral,0.1428571428571428,1
2857,1,Moon,PERSON,"People, including fictional",Neutral,0.1428571428571428,1
2857,1,Meghan Fox,PERSON,"People, including fictional",Neutral,0.1428571428571428,1
2859,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
2859,2,two,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
2859,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
2861,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
2861,2,two,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
2862,1,Avatar,ORG,"Companies, agencies, institutions, etc.",Negative,-0.45454545454545453,1
2862,1,zero,CARDINAL,Numerals that do not fall under another type,Negative,-0.45454545454545453,1
2862,1,the end of the year,DATE,Absolute or relative dates or periods,Negative,-0.45454545454545453,1
2862,1,3D,ORG,"Companies, agencies, institutions, etc.",Negative,-0.45454545454545453,1
2862,1,blu ray combo pack & dvd,PERSON,"People, including fictional",Negative,-0.45454545454545453,1
2862,1,second,ORDINAL,"""first"", ""second"", etc.",Negative,-0.45454545454545453,1
2863,1,the end of this month,DATE,Absolute or relative dates or periods,Neutral,0.2,1
2863,1,Michael Bay,PERSON,"People, including fictional",Neutral,0.2,1
2863,1,Better 3D,PERSON,"People, including fictional",Neutral,0.2,1
2863,1,ALOT,ORG,"Companies, agencies, institutions, etc.",Neutral,0.2,1
2863,1,Blu,PERSON,"People, including fictional",Neutral,0.2,1
2863,1,the end of this year,DATE,Absolute or relative dates or periods,Neutral,0.2,1
2863,1,the holidays,DATE,Absolute or relative dates or periods,Neutral,0.2,1
2864,2,Transformer,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
2864,2,Megan Fox,PERSON,"People, including fictional",Positive,1.0,2
2865,1,Michael Bay,PERSON,"People, including fictional",Positive,1.0,1
2865,1,Bay,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,1.0,1
2865,1,ten-year-old,DATE,Absolute or relative dates or periods,Positive,1.0,1
2866,1,Digital,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.14285714285714285,1
2866,1,Digital,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.14285714285714285,1
2866,1,2 months ago,DATE,Absolute or relative dates or periods,Neutral,-0.14285714285714285,1
2868,1,Michael Bay,PERSON,"People, including fictional",Positive,0.3103448275862069,1
2869,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Positive,0.35483870967741926,1
2869,1,Michael Bay,PERSON,"People, including fictional",Positive,0.35483870967741926,1
2869,1,an hour,TIME,Times smaller than a day,Positive,0.35483870967741926,1
2869,1,hundreds,CARDINAL,Numerals that do not fall under another type,Positive,0.35483870967741926,1
2869,1,Lenard Nimoy,PERSON,"People, including fictional",Positive,0.35483870967741926,1
2869,1,Optimus Sentimental,PERSON,"People, including fictional",Positive,0.35483870967741926,1
2870,1,3,CARDINAL,Numerals that do not fall under another type,Negative,-0.4492753623188405,1
2870,1,3-d,CARDINAL,Numerals that do not fall under another type,Negative,-0.4492753623188405,1
2870,1,dozens,CARDINAL,Numerals that do not fall under another type,Negative,-0.4492753623188405,1
2870,1,3-d,CARDINAL,Numerals that do not fall under another type,Negative,-0.4492753623188405,1
2870,1,3,CARDINAL,Numerals that do not fall under another type,Negative,-0.4492753623188405,1
2870,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Negative,-0.4492753623188405,1
2870,1,2,CARDINAL,Numerals that do not fall under another type,Negative,-0.4492753623188405,1
2870,1,3-d,CARDINAL,Numerals that do not fall under another type,Negative,-0.4492753623188405,1
2870,1,2.98,MONEY,"Monetary values, including unit",Negative,-0.4492753623188405,1
2870,1,3-d,CARDINAL,Numerals that do not fall under another type,Negative,-0.4492753623188405,1
2870,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Negative,-0.4492753623188405,1
2871,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.7391304347826088,1
2871,1,about 45 minutes,TIME,Times smaller than a day,Negative,-0.7391304347826088,1
2873,1,Michael Bay,PERSON,"People, including fictional",Neutral,-0.19402985074626872,1
2874,1,second,ORDINAL,"""first"", ""second"", etc.",Positive,0.28571428571428575,1
2874,1,just a few minutes,TIME,Times smaller than a day,Positive,0.28571428571428575,1
2874,1,the next few hours,TIME,Times smaller than a day,Positive,0.28571428571428575,1
2875,1,Michael Bay,PERSON,"People, including fictional",Neutral,0.09090909090909088,1
2875,1,Optimus Prime's,PERSON,"People, including fictional",Neutral,0.09090909090909088,1
2875,1,Murican,NORP,Nationalities or religious or political groups,Neutral,0.09090909090909088,1
2877,1,Two,CARDINAL,Numerals that do not fall under another type,Positive,0.42857142857142855,1
2879,1,WAAAY,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.052631578947368474,1
2879,1,Chicago,GPE,"Countries, cities, states",Neutral,-0.052631578947368474,1
2880,1,One,CARDINAL,Numerals that do not fall under another type,Negative,-0.4492753623188406,1
2880,1,one,CARDINAL,Numerals that do not fall under another type,Negative,-0.4492753623188406,1
2881,1,Bleh,PERSON,"People, including fictional",Neutral,0.062499999999999924,1
2881,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,0.062499999999999924,1
2881,1,2nd,ORDINAL,"""first"", ""second"", etc.",Neutral,0.062499999999999924,1
2881,1,Megan Fox,PERSON,"People, including fictional",Neutral,0.062499999999999924,1
2882,1,~40 minutes,TIME,Times smaller than a day,Neutral,-0.1764705882352941,1
2882,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,-0.1764705882352941,1
2883,1,3,CARDINAL,Numerals that do not fall under another type,Negative,-0.5384615384615384,1
2885,1,Michael Bay,PERSON,"People, including fictional",Negative,-0.6326530612244897,1
2885,1,years,DATE,Absolute or relative dates or periods,Negative,-0.6326530612244897,1
2886,1,First,ORDINAL,"""first"", ""second"", etc.",Neutral,0.09638554216867466,1
2886,1,two,CARDINAL,Numerals that do not fall under another type,Neutral,0.09638554216867466,1
2886,1,later this year,DATE,Absolute or relative dates or periods,Neutral,0.09638554216867466,1
2887,1,two and half hours,TIME,Times smaller than a day,Negative,-0.6438356164383562,1
2887,1,one,CARDINAL,Numerals that do not fall under another type,Negative,-0.6438356164383562,1
2887,1,John Malkovich,PERSON,"People, including fictional",Negative,-0.6438356164383562,1
2887,1,just about two hours,TIME,Times smaller than a day,Negative,-0.6438356164383562,1
2887,1,John,PERSON,"People, including fictional",Negative,-0.6438356164383562,1
2887,1,two,CARDINAL,Numerals that do not fall under another type,Negative,-0.6438356164383562,1
2887,1,Timahh,ORG,"Companies, agencies, institutions, etc.",Negative,-0.6438356164383562,1
2888,1,Kiddie Fodder,PERSON,"People, including fictional",Negative,-0.2962962962962963,1
2888,1,Crap,PERSON,"People, including fictional",Negative,-0.2962962962962963,1
2888,1,CGI,ORG,"Companies, agencies, institutions, etc.",Negative,-0.2962962962962963,1
2888,1,2 hour,TIME,Times smaller than a day,Negative,-0.2962962962962963,1
2888,1,Hasbro,ORG,"Companies, agencies, institutions, etc.",Negative,-0.2962962962962963,1
2888,1,Jar Jar Binks,PERSON,"People, including fictional",Negative,-0.2962962962962963,1
2888,1,Superhero/Godzilla/Monster,ORG,"Companies, agencies, institutions, etc.",Negative,-0.2962962962962963,1
2888,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.2962962962962963,1
2888,1,Megan Fox,PERSON,"People, including fictional",Negative,-0.2962962962962963,1
2889,2,3,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
2889,2,3,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
2889,2,one,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
2889,2,2,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
2889,2,DEFINITELY,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
2890,1,Megatron,PERSON,"People, including fictional",Neutral,-0.0650887573964498,1
2890,1,Unicron,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.0650887573964498,1
2890,1,Skyscream,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.0650887573964498,1
2890,1,Megatron,PERSON,"People, including fictional",Neutral,-0.0650887573964498,1
2891,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,1
2892,1,sam,PERSON,"People, including fictional",Negative,-0.48849797023004055,1
2892,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.48849797023004055,1
2892,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.48849797023004055,1
2892,1,two,CARDINAL,Numerals that do not fall under another type,Negative,-0.48849797023004055,1
2893,1,First,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,1
2893,1,30 minute,TIME,Times smaller than a day,Positive,1.0,1
2893,1,two,CARDINAL,Numerals that do not fall under another type,Positive,1.0,1
2893,1,Leonard Nimoy,PERSON,"People, including fictional",Positive,1.0,1
2893,1,T3 - Michael Bay's,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,1
2893,1,half,CARDINAL,Numerals that do not fall under another type,Positive,1.0,1
2894,1,half,CARDINAL,Numerals that do not fall under another type,Neutral,0.08045977011494246,1
2897,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Negative,-0.25000000000000006,1
2897,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Negative,-0.25000000000000006,1
2898,1,Shia,NORP,Nationalities or religious or political groups,Negative,-0.5384615384615384,1
2898,1,LaBeouf,ORG,"Companies, agencies, institutions, etc.",Negative,-0.5384615384615384,1
2898,1,over 2 hours,TIME,Times smaller than a day,Negative,-0.5384615384615384,1
2899,1,Bay,PERSON,"People, including fictional",Positive,0.375,1
2900,1,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,1
2900,1,Dark Side,PERSON,"People, including fictional",Positive,1.0,1
2900,1,Moon,PERSON,"People, including fictional",Positive,1.0,1
2900,1,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,1
2900,1,one,CARDINAL,Numerals that do not fall under another type,Positive,1.0,1
2900,1,over 2.5 hours,TIME,Times smaller than a day,Positive,1.0,1
2900,1,a third,CARDINAL,Numerals that do not fall under another type,Positive,1.0,1
2901,1,Amazon Instant Video,ORG,"Companies, agencies, institutions, etc.",Negative,-0.4173228346456694,1
2901,1,LAME,PERSON,"People, including fictional",Negative,-0.4173228346456694,1
2901,1,two,CARDINAL,Numerals that do not fall under another type,Negative,-0.4173228346456694,1
2901,1,Vegas,GPE,"Countries, cities, states",Negative,-0.4173228346456694,1
2901,1,2.5 hours,TIME,Times smaller than a day,Negative,-0.4173228346456694,1
2902,1,Chicago,GPE,"Countries, cities, states",Positive,0.42857142857142855,1
2902,1,a couple of hours,TIME,Times smaller than a day,Positive,0.42857142857142855,1
2904,1,1st,ORDINAL,"""first"", ""second"", etc.",Neutral,-0.11111111111111108,1
2906,1,Megan Fox,PERSON,"People, including fictional",Positive,1.0,1
2906,1,Rosie-my-plastic-surgeon,PERSON,"People, including fictional",Positive,1.0,1
2906,1,Huntington-Whiteley,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,1
2907,1,an hour and a half,TIME,Times smaller than a day,Positive,1.0,1
2907,1,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,1
2907,1,one,CARDINAL,Numerals that do not fall under another type,Positive,1.0,1
2908,1,Blah,PERSON,"People, including fictional",Positive,1.0,1
2909,1,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,1
2910,1,the 1st,DATE,Absolute or relative dates or periods,Positive,0.37500000000000006,1
2910,1,second,ORDINAL,"""first"", ""second"", etc.",Positive,0.37500000000000006,1
2911,1,about 15 minutes,TIME,Times smaller than a day,Neutral,-0.19189511323003589,1
2911,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,-0.19189511323003589,1
2911,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,-0.19189511323003589,1
2911,1,Armageddon,GPE,"Countries, cities, states",Neutral,-0.19189511323003589,1
2911,1,Shia,NORP,Nationalities or religious or political groups,Neutral,-0.19189511323003589,1
2911,1,LaBeouf,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.19189511323003589,1
2911,1,one,CARDINAL,Numerals that do not fall under another type,Neutral,-0.19189511323003589,1
2911,1,one,CARDINAL,Numerals that do not fall under another type,Neutral,-0.19189511323003589,1
2911,1,Power Rangers,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.19189511323003589,1
2911,1,one,CARDINAL,Numerals that do not fall under another type,Neutral,-0.19189511323003589,1
2912,1,10,CARDINAL,Numerals that do not fall under another type,Negative,-0.9047619047619048,1
2912,1,Shia,NORP,Nationalities or religious or political groups,Negative,-0.9047619047619048,1
2913,1,Stupid,GPE,"Countries, cities, states",Neutral,0.14893617021276592,1
2913,1,Moon,PERSON,"People, including fictional",Neutral,0.14893617021276592,1
2913,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,0.14893617021276592,1
2913,1,Citizen Kane,PERSON,"People, including fictional",Neutral,0.14893617021276592,1
2913,1,Megatron,PERSON,"People, including fictional",Neutral,0.14893617021276592,1
2913,1,Shia,NORP,Nationalities or religious or political groups,Neutral,0.14893617021276592,1
2913,1,LeBoeuf,PERSON,"People, including fictional",Neutral,0.14893617021276592,1
2913,1,nine,CARDINAL,Numerals that do not fall under another type,Neutral,0.14893617021276592,1
2913,1,ten,CARDINAL,Numerals that do not fall under another type,Neutral,0.14893617021276592,1
2913,1,Michael Bay,PERSON,"People, including fictional",Neutral,0.14893617021276592,1
2913,1,another Transformers Movie,ORG,"Companies, agencies, institutions, etc.",Neutral,0.14893617021276592,1
2914,2,100%,PERCENT,"Percentage, including ""%""",Positive,0.634703196347032,2
2914,2,price--,PRODUCT,"Objects, vehicles, foods, etc. (not services)",Positive,0.634703196347032,2
2915,1,Moon,PERSON,"People, including fictional",Negative,-0.8181818181818182,1
2915,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.8181818181818182,1
2915,1,two,CARDINAL,Numerals that do not fall under another type,Negative,-0.8181818181818182,1
2916,2,iPad,ORG,"Companies, agencies, institutions, etc.",Positive,1.0,2
2917,2,2,CARDINAL,Numerals that do not fall under another type,Positive,0.3684210526315789,2
2917,2,Shia,NORP,Nationalities or religious or political groups,Positive,0.3684210526315789,2
2917,2,ya,PERSON,"People, including fictional",Positive,0.3684210526315789,2
2917,2,George W. Bush,PERSON,"People, including fictional",Positive,0.3684210526315789,2
2918,1,20 dollars,MONEY,"Monetary values, including unit",Negative,-0.23287671232876725,1
2918,1,2 1/2 hours,TIME,Times smaller than a day,Negative,-0.23287671232876725,1
2918,1,last Friday,DATE,Absolute or relative dates or periods,Negative,-0.23287671232876725,1
2918,1,2 hours,TIME,Times smaller than a day,Negative,-0.23287671232876725,1
2918,1,My 9 year old,DATE,Absolute or relative dates or periods,Negative,-0.23287671232876725,1
2918,1,Optimus,PERSON,"People, including fictional",Negative,-0.23287671232876725,1
2918,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.23287671232876725,1
2918,1,Shia,NORP,Nationalities or religious or political groups,Negative,-0.23287671232876725,1
2918,1,LeBeouf,ORG,"Companies, agencies, institutions, etc.",Negative,-0.23287671232876725,1
2918,1,John Turturro's,PERSON,"People, including fictional",Negative,-0.23287671232876725,1
2918,1,the first 45 minutes,TIME,Times smaller than a day,Negative,-0.23287671232876725,1
2919,1,this Blu Ray,PERSON,"People, including fictional",Negative,-0.5384615384615384,1
2919,1,DTS,ORG,"Companies, agencies, institutions, etc.",Negative,-0.5384615384615384,1
2919,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Negative,-0.5384615384615384,1
2920,1,Transformer,ORG,"Companies, agencies, institutions, etc.",Negative,-0.37931034482758624,1
2920,1,Shia,NORP,Nationalities or religious or political groups,Negative,-0.37931034482758624,1
2920,1,thirty minutes,TIME,Times smaller than a day,Negative,-0.37931034482758624,1
2921,1,Shia,NORP,Nationalities or religious or political groups,Negative,-0.5384615384615384,1
2923,1,one,CARDINAL,Numerals that do not fall under another type,Neutral,0.14285714285714274,1
2923,1,British,NORP,Nationalities or religious or political groups,Neutral,0.14285714285714274,1
2923,1,2.5 hours,TIME,Times smaller than a day,Neutral,0.14285714285714274,1
2923,1,4,CARDINAL,Numerals that do not fall under another type,Neutral,0.14285714285714274,1
2924,1,one,CARDINAL,Numerals that do not fall under another type,Positive,1.0,1
2925,1,Blu Ray,PERSON,"People, including fictional",Negative,-0.6666666666666666,1
2925,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.6666666666666666,1
2927,1,CGI,ORG,"Companies, agencies, institutions, etc.",Negative,-0.6326530612244897,1
2927,1,Megan Fox,PERSON,"People, including fictional",Negative,-0.6326530612244897,1
2927,1,Megan Fox,PERSON,"People, including fictional",Negative,-0.6326530612244897,1
2928,1,Hmmmmm,GPE,"Countries, cities, states",Positive,0.37499999999999994,1
2928,1,first,ORDINAL,"""first"", ""second"", etc.",Positive,0.37499999999999994,1
2928,1,two,CARDINAL,Numerals that do not fall under another type,Positive,0.37499999999999994,1
2928,1,Sam,PERSON,"People, including fictional",Positive,0.37499999999999994,1
2928,1,Megatron,PERSON,"People, including fictional",Positive,0.37499999999999994,1
2928,1,Ironhide,GPE,"Countries, cities, states",Positive,0.37499999999999994,1
2928,1,one,CARDINAL,Numerals that do not fall under another type,Positive,0.37499999999999994,1
2928,1,Optimus,PERSON,"People, including fictional",Positive,0.37499999999999994,1
2928,1,Bumblebee,PRODUCT,"Objects, vehicles, foods, etc. (not services)",Positive,0.37499999999999994,1
2928,1,Simmons,PERSON,"People, including fictional",Positive,0.37499999999999994,1
2928,1,Bay,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,0.37499999999999994,1
2929,1,Never Too Young To Die,WORK_OF_ART,"Titles of books, songs, etc.",Negative,-0.21839080459770122,1
2929,1,Oscar,PERSON,"People, including fictional",Negative,-0.21839080459770122,1
2929,1,Rosie Huntington,PERSON,"People, including fictional",Negative,-0.21839080459770122,1
2929,1,Megan Fox,PERSON,"People, including fictional",Negative,-0.21839080459770122,1
2929,1,Fox,PERSON,"People, including fictional",Negative,-0.21839080459770122,1
2929,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.21839080459770122,1
2929,1,2/3,CARDINAL,Numerals that do not fall under another type,Negative,-0.21839080459770122,1
2929,1,third,ORDINAL,"""first"", ""second"", etc.",Negative,-0.21839080459770122,1
2930,1,Michael Bay,PERSON,"People, including fictional",Neutral,-0.08108108108108115,1
2930,1,one,CARDINAL,Numerals that do not fall under another type,Neutral,-0.08108108108108115,1
2930,1,80s,DATE,Absolute or relative dates or periods,Neutral,-0.08108108108108115,1
2930,1,Bay,LOC,"Non-GPE locations, mountain ranges, bodies of water",Neutral,-0.08108108108108115,1
2930,1,Uwe Boll,ORG,"Companies, agencies, institutions, etc.",Neutral,-0.08108108108108115,1
2930,1,Bay,LOC,"Non-GPE locations, mountain ranges, bodies of water",Neutral,-0.08108108108108115,1
2931,1,2011,DATE,Absolute or relative dates or periods,Positive,0.5121951219512195,1
2931,1,Transformer,ORG,"Companies, agencies, institutions, etc.",Positive,0.5121951219512195,1
2931,1,Micheal Bay,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,0.5121951219512195,1
2931,1,True Transformer,ORG,"Companies, agencies, institutions, etc.",Positive,0.5121951219512195,1
2932,1,2,CARDINAL,Numerals that do not fall under another type,Negative,-0.6666666666666666,1
2932,1,one,CARDINAL,Numerals that do not fall under another type,Negative,-0.6666666666666666,1
2933,1,first,ORDINAL,"""first"", ""second"", etc.",Neutral,-0.1764705882352941,1
2933,1,two,CARDINAL,Numerals that do not fall under another type,Neutral,-0.1764705882352941,1
2933,1,Megan Fox,PERSON,"People, including fictional",Neutral,-0.1764705882352941,1
2933,1,20 minutes,TIME,Times smaller than a day,Neutral,-0.1764705882352941,1
2934,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Negative,-0.5384615384615385,1
2934,1,Amazon,ORG,"Companies, agencies, institutions, etc.",Negative,-0.5384615384615385,1
2934,1,first,ORDINAL,"""first"", ""second"", etc.",Negative,-0.5384615384615385,1
2934,1,Netflix,GPE,"Countries, cities, states",Negative,-0.5384615384615385,1
2934,1,3.99,MONEY,"Monetary values, including unit",Negative,-0.5384615384615385,1
2935,2,2 cents,MONEY,"Monetary values, including unit",Neutral,0.06432748538011693,2
2935,2,2nd,ORDINAL,"""first"", ""second"", etc.",Neutral,0.06432748538011693,2
2936,2,Moon,PERSON,"People, including fictional",Positive,0.6721311475409836,2
2936,2,Australia,GPE,"Countries, cities, states",Positive,0.6721311475409836,2
2937,2,Earth,LOC,"Non-GPE locations, mountain ranges, bodies of water",Positive,0.42857142857142855,2
2937,2,Sentinel,ORG,"Companies, agencies, institutions, etc.",Positive,0.42857142857142855,2
2937,2,one,CARDINAL,Numerals that do not fall under another type,Positive,0.42857142857142855,2
2937,2,African,NORP,Nationalities or religious or political groups,Positive,0.42857142857142855,2
2937,2,2,CARDINAL,Numerals that do not fall under another type,Positive,0.42857142857142855,2
2938,2,MOVIE,NORP,Nationalities or religious or political groups,Positive,1.0,2
2940,2,Tons,PERSON,"People, including fictional",Positive,1.0,2
2940,2,first,ORDINAL,"""first"", ""second"", etc.",Positive,1.0,2
2940,2,2,CARDINAL,Numerals that do not fall under another type,Positive,1.0,2
